"","RC1","RC3","RC2","RC4","RC5"
"insensuous",0.176616534591257,-0.0477336326858982,-0.0307075689833804,-0.0692785621258376,0.0271824563165447
"insolent",0.107342521750347,0.108376559377772,0.0275167889281607,0.0769323619367243,0.0139600330059924
"instructible",-0.0901437570088525,-0.122715973763479,0.0737314173273385,-0.113000617803793,-0.141233301893952
"insubordinate",0.098888430541102,0.0173053915898312,0.00914579619309929,0.0842790589445528,0.0295338044001761
"insuppressible",-0.232745160757785,0.302472863754108,0.0711224077242724,0.223783046635031,-0.07716723498276
"intemperate",0.0140025726317363,0.344330087900442,-0.0941860818292267,0.140006731753866,0.149774323918018
"intimate",-0.420530288010879,-0.0389725130909792,-0.054239138962054,0.0914275129584687,-0.121336181579359
"intricate",0.258253756755088,-0.0815548519287747,0.0550557085107239,-0.0451679418744053,-0.289321107519738
"intuitive",0.0188691301229853,0.00794932554555685,0.0478768179951267,0.13231616499248,-0.194244653122745
"invariable",0.122695687234253,-0.182135946190345,-0.0369764413477365,-0.253848321900725,0.347416503558537
"invincible",-0.0602000316325546,0.332341438573861,-0.0716318527182286,0.0524537330480993,-0.0692404180091852
"inward",0.541587464403142,-0.535359721968962,0.0809131023450192,0.02055602309258,-0.12583829012197
"iron-hearted",0.167053676791083,0.217925032507271,0.0911706872642517,-0.0697138872945206,0.00681758317788855
"ironical",0.101151604949689,-0.045499901736933,0.333266236780002,0.115508180430559,-0.0640845550182061
"irrational",-0.0380660881883939,0.0419883908341548,-0.0316595443132939,0.162611126776618,0.14106544237259
"irreformable",0.226052302926167,0.0144422448828345,0.206277655489907,-0.223554514114038,0.293218410602263
"irreligious",0.127156059703469,0.0101891845249501,0.0198605343067562,0.110952493824459,-0.00869308605753279
"irrepressible",-0.404821922714725,0.323386544162082,0.0444098065068459,0.331327618551693,0.0552072071162814
"irresolute",0.0571892883074238,-0.156564822596329,-0.0727814906499838,0.234782195285238,-0.0448339577150766
"irresponsible",0.0263028893613227,-0.0457333885954327,0.0315434576870562,0.267336393459346,0.114244850625214
"irrestrainable",-0.0897079860243351,0.412657188844024,-0.0242078344045306,0.450217801605211,-0.0690645464279846
"jaunty",-0.306286315792424,0.144432416418307,0.117698139418806,0.366238300862516,0.0486972322362928
"jocular",-0.328424218468078,0.0899390459741997,0.136258701082409,0.30295331140323,0.20834627132506
"jolly",-0.519365546216781,-0.097988242312599,0.0912674179841865,0.0942615993224465,0.285059274846354
"joyless",0.196302354316226,-0.0372049658202031,-0.0208154419786609,-0.0500570682018861,-0.00939563102506351
"judicious",0.0142656529009488,-0.0932849141723688,-0.0273187556339166,-0.312434919443222,-0.150643442496302
"just",-0.0474601066004691,0.0353598392927383,-0.459824808789578,-0.105465537808575,-0.016498139026895
"juvenile",0.0024726081622889,-0.0203377843936779,-0.0561806292868006,0.0802749163080999,0.0016880773354925
"kindhearted",-0.206704054624276,-0.157389120509823,-0.170855869428289,0.0144897170668734,0.0458889140963026
"kindly",-0.250900887248414,-0.144874892349153,-0.0832165465282673,0.00261610392988532,0.0599767415673968
"knavish",-0.150677639544671,-0.0901303268041641,0.756349208779738,-0.0503344719573895,-0.0182185990149155
"know-it-all",0.187504170081657,0.17700519306633,0.175408762845198,-0.179507057481419,-0.0767075626096217
"lackadaisical",0.0553353543291638,-0.0989632949545325,-0.0539721286821942,0.249092281231725,0.0128754044048225
"ladylike",-0.407109761897407,-0.151574850554901,-0.110508400363668,-0.13541630778186,-0.205348924682288
"lamblike",-0.2748388535725,-0.400765423473554,-0.0290449682240134,-0.0974960413087913,0.077786577407099
"languid",0.0624038507986419,-0.292514166792981,0.0250504408283369,0.114738916365017,0.0197105931321044
"larcenous",0.00984659853204584,-0.0343282852313638,0.270766488018354,0.0311471824692512,0.0344501972259125
"laughterless",0.590143172097023,-0.0444917368234796,-0.0237609438205376,-0.195964143452169,-0.0427704285228475
"lavish",-0.123583131473007,0.199123183240938,0.0762124868798062,0.118593107822002,-0.251382910468882
"law-abiding",-0.0279600705971125,-0.0415893311822287,-0.368681041175731,-0.125185338587504,-0.0388459947910212
"lawless",0.0472395915842445,0.00781001403662222,0.196071742825777,0.10621671807395,0.0589349070284176
"leadable",-0.176103385584623,-0.208581650179866,-0.156457932024595,0.160007058067227,0.0255163710267198
"learned",0.140555160105663,-0.00742089819160777,-0.0482216849102931,-0.0537935110146703,-0.244847662857846
"lecherous",-0.00431017153076922,-0.0147086767479663,-0.059847919169844,-0.00829582599306703,-0.00857450043981941
"legalistic",0.0128471950796587,0.110137266257573,0.118703532422269,-0.345129665863378,-0.124141281422703
"leisureless",0.0869214794997558,0.253362778689235,-0.153466488306993,-0.105250344817673,-0.0970184834631407
"leisurely",0.023920093703653,-0.572064315136219,0.145315956728304,0.110447836391324,0.115208049813384
"levelheaded",-0.0280002121059162,-0.171073655332859,0.109872506541579,-0.359662738621298,0.008023929679466
"life-weary",0.141775158100353,-0.134887705077422,0.168681315703468,-0.0442058375790476,0.145535592726224
"lifeless",0.0360641416802744,-0.0236688405047469,-0.0668757558342503,-0.00453469048330904,-0.0185197521072488
"lighthearted",-0.406695556080909,-0.18137280636906,0.0686744567995229,0.317242780552358,0.136619422389049
"lion-hearted",-0.154543803222825,0.428979373937984,-0.104635271980309,0.0434380927540977,0.0414983240497383
"literal",0.107266999596229,-0.0429825102559152,-0.052077747869001,-0.264186760074672,0.0411830398326374
"literary",-0.062396347690356,-0.170868958412902,0.131358286054329,-0.0986902947116798,-0.382478702477408
"literate",0.0148036328689448,-0.055980145756029,0.0161535879641842,0.0114794395554869,-0.131354864332539
"live",-0.130797823382803,0.137490201588584,-0.129096333033098,0.310617035998393,-0.00804882345334292
"lively",-0.470375672903539,0.221296092016153,-0.00917707619950671,0.331437174989838,0.0026008957073196
"long-suffering",-0.102132673842361,-0.326421683780128,0.0138713189089927,-0.287080685032498,0.282261161734736
"long-winded",0.067533782782929,-0.0209579279799977,0.05649975858624,0.00442744996081139,-0.0287434340434007
"loose-tongued",-0.200687107554749,0.208678017189567,0.211650752309282,0.236888027467555,0.216897906958907
"loud",-0.115957594514688,0.331399833326674,-0.0913061956364957,0.254585609643576,0.125418369782782
"loudmouthed",-0.121542864730029,0.165608341398264,0.0135712009745634,0.136729023317722,0.159650480570537
"loving",-0.22413152173645,-0.0658907638872619,-0.0721738204469489,0.00122980607670074,0.0580018035806902
"lucid",-0.0267915887153805,0.0228308760446393,0.0132315120990369,-0.113392254345244,-0.0696787341332446
"lukewarm",0.194243680890474,-0.293454412336551,0.0523013139843632,0.0323661975878443,0.0871422861899613
"lustless",0.172712000555787,-0.372876919382421,0.0962802472151133,-0.197172346345365,0.24594725633449
"lusty",0.0332442142848224,0.0767162493414062,0.0115851692780566,0.113302006002154,0.0597070134764116
"magisterial",0.0719943320261982,0.227558622413152,0.00737885000051201,-0.237140229225659,-0.226153147116117
"magnanimous",-0.35815414733909,-0.0624361078025251,-0.258799159241343,-0.00386875026970626,-0.0513301910374772
"malevolent",-0.0478841969090244,-0.00352480052416313,0.368043796293874,-0.0618705821450956,-0.0198476087852413
"malicious",-0.0598685002728048,-0.0585001617081092,0.330738940251076,-0.0573726963502123,0.00352432159814698
"malleable",-0.17632051658322,-0.208949042490249,0.289435823401167,0.287951887255755,-0.137045755765931
"manipulable",-0.00436748241980276,-0.0373058107898035,0.0123017537450363,0.0425314182166398,0.0274745470856788
"manly",0.354421293804595,0.187950423097788,0.00271828567337788,0.074999058796498,0.326014737516134
"mannerless",0.0926832279109176,0.0346699849495027,-0.0521712210229613,0.0572637650290749,0.0194172558506667
"many-sided",0.022436867294992,0.0182067899862107,0.0424936145356479,0.109046993489928,-0.205823593633907
"materialistic",-0.0707356485792388,0.0660460372887728,0.28320569696771,0.0759637217373993,-0.0154900875518372
"maternal",-0.435411736069462,-0.239271517351226,-0.130828756713181,-0.220830316472958,-0.0545292076980915
"matter-of-fact",0.0527274657544055,-0.0121788617021402,0.0436790431813066,-0.222378403508433,0.067418807926907
"mechanistic",0.408097149468355,0.125055896306098,0.0642512611875184,-0.290749722755918,0.0632241870437782
"meditative",0.122345895601472,-0.402360357072812,0.0277581278958064,-0.116417662394914,-0.134688809414935
"melodramatic",-0.121650703618457,0.0346141865535538,0.0337362362401009,0.0977820715427443,-0.0506811991883544
"mercenary",-0.0308213434086307,0.0490574946471458,0.499059365373103,0.00632622180544576,-0.0386820743528544
"merciful",-0.170243194813543,-0.202357236210414,-0.195538887233114,0.0298703756977599,0.0425151117756377
"merciless",0.116873672087445,0.32879450942534,0.23201177202209,-0.0997336057458147,-0.0970231944083785
"messy",0.16278168904152,-0.0962644836316755,-0.0963309826478425,0.530183037402528,-0.0144873767634351
"methodical",0.0314219458647147,-0.0863221013194444,0.088435765828424,-0.399346847701404,-0.00731952235323055
"mild",-0.0353908280549618,-0.746644292493452,0.114592221365549,-0.154396294858395,0.264048642318801
"mild-hearted",-0.184711316345438,-0.523172826336894,-0.106764117648775,-0.00885025985194412,0.121922233113088
"militant",0.0262831507554081,0.186676056942241,-0.1459032076834,-0.0880902383501156,-0.0172481775600781
"ministrative",-0.378471333940509,-0.209899505283167,0.223130382317291,-0.509714134097893,-0.0508314968882787
"mirthful",-0.478318744871959,-0.0591951233977691,0.0612259576451058,0.225747295657161,0.127878097545373
"mirthless",0.481434231156134,0.00273749779557084,0.0390348600686171,-0.135279039570907,-0.0586768989083833
"miserly",0.0285761982841409,-0.059220762570668,0.101846265453226,0.0163086533015015,0.0703319141257545
"misleadable",-0.0356394394947524,-0.0995393576999355,-0.0741532780523005,0.126203398202293,0.066003479740108
"mistrustful",0.25648025051503,-0.116601338986568,0.565071943084237,-0.046294558206795,0.0854145562639443
"moderate",-0.0206541628932007,-0.45601857600206,0.0721300026950328,-0.0322785103346218,0.207352822520221
"moldable",-0.165141730225379,-0.143334778126226,0.143921556853915,0.337845827534717,-0.114863484945814
"monosyllabic",0.265406023504604,-0.0956510097148254,-0.0812598359906948,0.0423009676181255,0.04105162037868
"moralizing",-0.114380345107138,0.0704339748389,-0.114167334156914,-0.238605342209325,0.0380831981973289
"morbid",0.0132990611142769,-0.0225443336907318,-0.0251920324637926,-0.00410640639663343,-0.00812780974905133
"morose",0.208757796618871,-0.0684322393258117,-0.0629618700802829,0.0188793339517302,0.0148062074281086
"mousy",0.0887961418986571,-0.234389664973574,0.0097366384454245,-0.0409666452518011,-0.00947125249918222
"muddle-headed",0.0605895684628549,-0.0638513361535868,-0.0879759090357582,0.232559197616445,-0.0251240179681842
"mulish",0.245536494322049,0.281232222562296,0.00181395021437925,-0.097021175577422,0.255711375973445
"mundane",-0.0137224470387355,-0.255112127748736,0.0316564659013284,-0.253375333024485,0.285275729119472
"mushy",-0.0823384280339034,-0.097448326066663,-0.051531221906711,-0.00431367503825274,-0.00495379930972633
"musical",-0.0354650946816664,0.0278920738504212,-0.134135409050362,0.223920254730061,0.000897552931551212
"mussy",0.06018810309989,-0.103372751494424,-0.0390193168416292,0.1975782833678,0.0118254330765662
"mutinous",0.0668005968449854,0.0151248228920868,-0.0135488182622418,0.0637073017573574,0.00640798195654497
"mystical",0.12584729391818,-0.125452810162388,-0.0406861148734075,0.17644852134493,-0.134536047675094
"nagging",-0.117563126189359,0.285914841373933,-0.262525402841642,-0.34356667971202,0.0393365734012712
"narrow",0.187669905457657,-0.0650812864993165,0.00691214226632517,-0.159871219977895,0.123271400833499
"narrow-minded",0.0621599016339265,0.0412804531603904,-0.071111906089902,-0.195022174211535,0.282107952829685
"negative",0.214012184626341,0.0113024307240314,0.147796255467027,0.0262538222220589,0.0580007823760252
"neglectful",0.158414858408345,-0.0606825294478293,-0.0686835918419958,0.211267234564802,-0.0619074521726137
"neighborly",-0.554400022535473,-0.0644240376691,-0.0490183320000884,-0.0975005805112857,0.233959309546305
"nervy",0.0117399960801659,0.0607289041304025,-0.0278894386567757,0.0781188200639195,-0.029305913060136
"nimble-witted",0.0676425081570419,0.0258891029857761,0.0349314400845749,0.0740777879320811,-0.144668499496415
"noisy",-0.0828492192880692,0.22135412912691,-0.0807006550390485,0.261207626218306,0.0943222368684832
"nonbelligerent",-0.043206506624085,-0.388941487170605,0.00825926729251615,0.052580165476694,0.026974701229913
"noncoercive",0.178822276307118,-0.340208161741556,-0.489184685658762,0.241607049431383,-0.000820307790727412
"noncompliant",0.21404621547551,0.00815101967419719,0.0634200119994992,0.202693780719493,0.145523999671402
"nonegotistical",0.0757862300642686,-0.233518267156177,-0.503371794480798,0.109895166861842,0.0769584598988516
"nonexplosive",0.0235962564763116,-0.195488054747729,0.0805723981762543,0.00305102588953919,-0.00768301063565965
"nonhostile",-0.076303114861714,-0.190338951619592,-0.0879686724151385,0.099106798362928,-0.00406476385404858
"nonimitative",0.196522381586726,0.0263114300446182,-0.0382025245671551,0.110047295064645,-0.0778239021467634
"noninterfering",0.312847289111535,-0.43314554508351,-0.160901653937132,0.338938370790417,0.0971743831351238
"nonirritable",-0.116490356213179,-0.457408751038327,0.189986213950766,0.0646154002440121,-0.00191620220995005
"nonrational",0.0149700175982754,-0.041259266758959,0.0229018737506985,0.195552207462741,0.0948603074196311
"nonrigid",-0.0820569528886443,-0.14363273536369,0.0858546132735206,0.536014316348988,-0.136792926910339
"nonspiritual",0.285652533627803,0.000907730640731649,0.163676557210482,-0.000576717642434545,0.110596719041095
"nonunderstanding",0.29026070200329,0.114067294937643,-0.0480467018032379,0.0604344508133184,0.149285638911144
"nonvariant",0.121739015437805,-0.203180317539674,0.0230624173552728,-0.431864024551811,0.375817791236898
"nonvocal",0.540595644805116,-0.286278377678652,-0.0952299354719603,0.0340600477829391,0.00279724493078712
"nonvolatile",0.0390260560535696,-0.196739372875288,0.0461892916539939,-0.101018262105624,-0.0070358972045326
"observant",0.0349352563251454,-0.0371242922520059,0.0263763667306474,-0.0827380403175863,-0.0308157607309084
"obtrusive",-0.0914539164140124,0.319027698047008,0.10657040480466,-0.10632557447681,0.0168277021963702
"old-fashioned",0.0321957459796568,-0.27802335351139,0.229889802279194,-0.362346664988803,0.500314354751448
"one-sided",0.180830010853095,0.122275424041562,0.186598611664866,-0.0726819265382435,0.104693553554746
"open-hearted",-0.556196286052354,-0.0103706102833441,-0.280532007790217,0.0948287167342911,0.0754084511418106
"open-minded",-0.146530760162153,-0.0858375591354449,0.0141606181626201,0.339188970436303,-0.274973842126506
"original",0.129609846044036,0.0165261334414939,-0.0331166666524265,0.2192953797156,-0.172625101958858
"ornery",0.214800461831953,0.240689546242929,-0.063908324442375,-0.0724610233558181,0.384584181084425
"ostentatious",-0.0365018432725254,0.105997877582125,0.0352307333115625,0.0510626664433727,-0.0921161965157574
"other-worldly",0.246289384427623,-0.0312964782554014,-0.112945838284975,0.224295491025657,-0.18086521069239
"outgoing",-0.576717870130978,0.34730163971723,0.035018842482907,0.24862617195867,0.0109898297508432
"overactive",-0.155981436912763,0.320545097681028,-0.133622857568658,0.149070052336524,-0.149255112861258
"overambitious",-0.101130129752536,0.460435806440722,-0.0753185737429196,0.0234422653226313,-0.325573749700944
"overbearing",-0.00562337607107953,0.517962243221797,-0.0068315851643765,-0.306608441466893,-0.0341115623814407
"overbitter",0.176754643492637,0.197913807918493,-0.112408300194412,-0.106836775339782,0.0247711222923989
"overbold",-0.087030027790672,0.45101286481003,0.158652049114964,0.219720593844149,0.00944304743650845
"overbookish",0.224018306519901,-0.25376740366104,0.0420385705033548,-0.245458926520201,-0.389834426304531
"overbrave",-0.0344587259499343,0.273983297673445,-0.0394407958250307,0.165475386539457,0.089238399805571
"overbusy",-0.0884572257913826,0.190377322722702,-0.0136776724604397,-0.132488863341798,-0.183838145746994
"overcareful",0.0651307547962831,-0.264075629503296,-0.0564257445277018,-0.530189636130549,-0.0611836558844102
"overcaring",-0.495304179290225,-0.253438521516948,-0.139222207182277,-0.17903168915725,0.0428575359974017
"overcasual",-0.00927721295128452,-0.0311534971188207,0.0464434002538148,0.362574300326847,0.126026300643878
"overcautious",0.125271914244088,-0.324069581319898,-0.141152377739427,-0.500362906186767,0.0214324461824443
"overcharitable",-0.349892028749971,-0.144359131546777,-0.129797695232919,-0.0734791069815367,-0.0187183127246721
"overconfident",-0.0626138193722164,0.348956017519875,0.142300741139309,0.139921430515196,-0.0404148603692266
"overconscientious",-0.0419902950989925,-0.110448748743315,-0.164716644450428,-0.566156342468107,-0.0625200828351527
"overcredulous",-0.138421911887187,-0.089539731880824,0.0560037494279815,0.1311041374689,0.0766249858768189
"overcritical",0.171272524749679,0.31393590468273,-0.165256871916622,-0.288702170545101,-0.172243722038271
"overcunning",-0.00670692302636044,0.041771903464296,0.681256526908048,-0.0560979313691729,-0.183348414748478
"overcurious",-0.11175535121632,-0.0736404441088588,0.0961366346345285,-0.0121332741587654,-0.132288146688888
"overdaring",-0.0315013164637048,0.44149562219653,0.00722894864311892,0.337824262733055,-0.0291056949263221
"overdiligent",-0.0518435833529447,0.00333591070377716,0.0147713868845327,-0.458436700484766,-0.0461789630186116
"overearnest",-0.0264521470847857,0.0151993419005609,-0.321064527218033,-0.390032157087112,-0.0240319363147641
"overelegant",-0.0977536657674094,0.0505883532271851,0.0638268025687157,-0.0420367509523352,-0.269972943907245
"overemotional",-0.200480586506445,-0.022699846398055,-0.112578225524517,0.0642347273869841,-0.0360263792899074
"overemphatic",-0.170979679376777,0.419764691455433,-0.103568582553698,-0.12004439912677,-0.109128757212858
"overexcitable",-0.145571202411642,0.217074536161216,-0.138587918564304,0.343291269420344,-0.0358071524016626
"overfastidious",0.192966400263142,-0.121743684961823,-0.0969956240872123,-0.46719875603513,-0.227608021076453
"overfearful",0.000127915362807349,-0.117200708816547,-0.127217523128526,-0.101060254821259,-0.0334139040945149
"overfierce",0.0335160887041724,0.595281339818244,-0.174158128214098,-0.0146204603936742,-0.0199378402730621
"overforward",-0.287147463844608,0.305872745863635,0.354026969689839,0.181442619190862,0.0557502365444183
"overgreedy",-0.0898469290880077,0.0755718081972715,0.384641479961768,0.064107762638026,0.0378735429682628
"overharsh",0.143451319145464,0.514701044302767,-0.225183291314859,-0.288310986542861,0.0184482373558674
"overhasty",-0.053703191022073,0.275542489065438,-0.159654786322297,0.323302098400896,0.0883498782581443
"overimaginative",0.0576233855596025,-0.132264584596316,0.00775592835569626,0.377083778985668,-0.254539574015741
"overindulgent",-0.0658051348517004,0.0222294552125396,0.181565115085487,0.280391732743382,0.0242251493844013
"overintense",-0.00103473785430509,0.430882205106238,-0.293457758730205,-0.0929717652202974,-0.223638943347656
"overjealous",-0.120527975319062,0.239549312326327,-0.103939343036147,-0.169165475286133,0.032131286548061
"overkind",-0.458697410401181,-0.288421915658011,-0.0390824950327816,-0.0175558709127454,0.0311106961023666
"overlogical",0.341856320335756,0.0636578799494147,0.00824928740109673,-0.357684268154393,-0.250688440332309
"overloud",-0.0532969322271707,0.248896277909317,-0.0855674255797218,0.206930579318625,0.0814027018584358
"overlusty",0.00336501960575901,0.0126471518734641,-0.0566206957001576,0.0106279319982322,-0.00809504517236717
"overmerry",-0.262430939406701,0.0794144284830861,0.0310561301540147,0.167467280208454,0.100414973666743
"overmodest",0.122859561568233,-0.338193293172451,-0.0894199379039731,-0.0405573502906307,0.00632316049616955
"overneat",-0.105948456581962,-0.053255615925877,0.0696516505794316,-0.565172052039236,-0.077525663329049
"overnervous",-0.00308345769703301,-0.0901630061545154,-0.255094129400484,-0.107519702098882,-0.159188184905115
"overpartial",-0.190366808721887,0.00802755777560276,0.416909847947614,-0.126132090187509,0.0677613886830758
"overparticular",0.1259735097977,-0.0588169880220375,-0.00015163396003012,-0.390456463048682,-0.0973310367991102
"overpassionate",-0.188008526288662,0.360526149196984,-0.154613911035825,0.19450851757401,-0.120997762045758
"overpatient",-0.112586701439783,-0.649107855027916,0.203333003642585,-0.237159709238401,0.0543467306666313
"overprompt",-0.198606848148007,0.109759883954941,0.0422880265300161,-0.371271726688591,0.0618716953119017
"overproud",0.0623837474986851,0.318043194029165,0.116260017139553,-0.0546709248340709,-0.00950902905528016
"overquiet",0.471241268190206,-0.478954813235048,-0.0156828333643637,-0.0240948919716966,-0.0553143466320349
"overrash",-0.0710025265919882,0.307230406857284,-0.0794868691083058,0.343612639355293,0.163051956587048
"overrefined",0.0817942806359018,0.00463593959300218,-0.00597886812410726,-0.181190006437135,-0.33985649408647
"overrelaxed",-0.0452451726012338,-0.199230126607264,0.0521203125133541,0.186836681278738,0.047347538148773
"overrighteous",-0.0445493450219104,0.155037904879826,-0.046747167556306,-0.313846492860558,0.0370637829849957
"overrigid",0.0785150901356291,0.0703857700963718,-0.22025357338702,-0.623912915662079,0.0962733568221102
"overrigorous",0.183322097195124,0.219416584913309,-0.243556306796738,-0.478912809926555,-0.211872567588882
"overscrupulous",0.0121421144374132,-0.135276443355522,-0.14817685915962,-0.608806976926376,-0.14604485981444
"oversensitive",-0.136388075379876,-0.127191578591441,-0.149529259788316,-0.0390531489236306,-0.0908763062910388
"overserious",0.298972458899515,0.0107401341045839,-0.271810740095428,-0.419000354761513,-0.178925531325863
"oversevere",0.0983267445196916,0.334413008551748,-0.274665236337644,-0.4323482643139,-0.0601490053959751
"overslow",0.0963985003799264,-0.342380665321412,-0.043649616773431,0.135741687732489,0.100088299381472
"oversolicitous",-0.546026345917972,-0.114226873599004,0.161476752234063,-0.310521968106884,-0.0404105462285869
"overspeedy",-0.0927426499114533,0.355570642461945,-0.155811797387157,0.284077538208867,-0.0794382283103159
"overstrict",0.0780025638433627,0.246113466659302,-0.274477937465324,-0.527724030381015,-0.0533678381112478
"overstudious",0.388492054501902,-0.123932184869321,-0.140479206577594,-0.253914744706973,-0.490663952710668
"oversubtle",0.185906717346587,-0.109096271827103,0.452477492230171,-0.158192088523606,-0.385204561539933
"oversuspicious",0.208813259115361,-0.0849959404642759,0.191096574201659,-0.215646505349599,0.0265501899753889
"overtalkative",-0.362948507554376,0.18720342024311,0.141767316059751,0.105185776102479,0.0103429811512866
"overthoughtful",0.2024153794835,-0.225667758944136,-0.0358905418881219,-0.222966532706334,-0.356541336463078
"overtrained",0.060463094815746,0.183547879449924,-0.18777996132184,-0.0411791935259666,-0.0627287167859363
"overtrusting",-0.267460474661946,-0.10550305001695,-0.202033984122982,0.0848533888212321,0.0433158065680079
"overvaliant",-0.0372454755053321,0.300090689605298,-0.102849069250761,0.0490911350696739,0.03733227698302
"overviolent",0.00906877043609783,0.0160233837292632,-0.073105069376364,0.000396877727274475,0.0176192582755783
"overwary",0.239303253106433,-0.261843221776404,-0.106959611005248,-0.343882237449587,-0.0201288138683157
"overwomanly",-0.104166854662071,-0.0518352919816814,-0.0544200394075779,-0.0621448640980777,-0.0382831164103218
"overzealous",-0.140345686456338,0.455237172920418,-0.159913719519035,-0.0736628080416759,-0.0847658939220008
"pacifistic",-0.080911626346965,-0.538410920631249,-0.0483225981904925,-0.0126117517634161,-0.0388631302123783
"painstaking",0.071985744113375,-0.0912330181216627,0.0578846501963125,-0.330488105729995,-0.0250182328002688
"participative",-0.591241593408556,0.144873442712868,-0.00375589657129829,-0.0351998066191004,0.00819192313682048
"particular",0.053625522337424,-0.0327086505140607,0.0539598926929423,-0.244598025725983,-0.042084564121298
"peacemaking",-0.291692444224637,-0.374005937515437,-0.0914592617881567,-0.00790322491810242,-0.00509987477537302
"peevish",0.223665865183018,0.216533033601144,-0.172907463901809,-0.11672771471011,0.100861171935762
"penetrative",0.148990739920236,0.231308712286926,0.0890679799888943,-0.0326508918939159,-0.277119305608461
"pensive",0.226479537508914,-0.280531421945053,0.061909133584943,-0.106862667797487,-0.234758443549335
"peppery",-0.0566135429452439,0.442380663611499,0.0608956060956561,0.0568263259986614,0.0883396350659636
"peppy",-0.373940600818292,0.196712077845085,-0.1009888359633,0.260364600435623,-0.0741685386990102
"perky",-0.403799660367844,0.00181186305131855,-0.0556873615510412,0.242673175823825,-0.035475472110165
"persecutive",-0.00536710530286686,0.137972998825499,0.114790178077519,-0.131489648626348,-0.194845457903828
"persevering",0.0270910013826951,0.0506915110429196,-0.0212655643220592,-0.0764542283698696,0.0203436940391298
"perspectiveless",0.00746801750692577,-0.0342984435532114,-0.0439854738674666,-0.0033362168820041,0.0713519450030936
"persuadable",-0.24656994546366,-0.180316194329042,0.0598412739970588,0.238754651533966,0.0171816021933251
"persuasive",-0.35418754974175,0.241316512682001,0.24896665449925,0.00971912980461207,-0.261452360029858
"pert",-0.192902058770635,0.0829464436279863,0.0782017071392047,0.157409963932796,-0.0879259917799102
"perturbable",0.019306663661917,0.0504172851251481,-0.244717390326003,0.294025493873989,-0.0390400981697174
"petty",-0.0312485245002906,-0.0295241982904464,0.358941191063917,-0.122509978564637,0.126128214375199
"philanthropic",-0.339805400355766,-0.00011388943701923,-0.244269867265875,-0.146701197747434,-0.150612326484856
"philosophizing",0.124155086940882,-0.145821077768182,0.016664199704594,0.0368463749794902,-0.332321897115017
"picky",0.230864309238007,0.0590431336707508,0.00781788839669132,-0.178898818545893,-0.14302596661175
"pigheaded",0.14431429387844,0.394640794097976,-0.0348439500991648,-0.105939941685703,0.3093374398123
"pious",-0.186474869113981,-0.0700572240511922,-0.101452692297241,-0.146351731335084,0.0124254458336167
"pitiless",0.0617943562832448,0.10109122178158,0.166001451524034,-0.0439965370349155,-0.0267382325898174
"plain-dealing",0.0525974618003106,0.0850212507315941,-0.749450556882088,-0.019951861242959,0.0424078106638246
"plain-spoken",-0.0865563108514464,0.0607440187917076,-0.205259423922572,-0.0147665246152088,0.186834865386667
"planful",-0.0337179426445789,0.0200267384122572,0.0576369777222208,-0.444198456422036,-0.0762310027034686
"planless",0.0960563542236847,-0.065753537354698,-0.106702985437559,0.486297568010976,0.0440926437421021
"pleasure-seeking",-0.132767840624416,0.216056403169398,0.0381400324627811,0.4108183369135,-0.097268681643137
"pliable",-0.262291245385623,-0.219067880774291,0.1986661976483,0.189833755588031,-0.0596966027470584
"pliant",-0.182318592361087,-0.285846850849808,0.283376697760017,0.201346313141387,-0.0180917139760216
"plucky",-0.285750757091255,0.172482134333508,-0.00698163469076194,0.180238725226854,0.0726590746299055
"poetic",0.00512566696269251,-0.254943945063508,-0.00788260927124871,0.270079802033093,-0.24928214929566
"polished",-0.128413097556974,0.152009965497967,0.0487150970350117,-0.247680416531848,-0.306630524158179
"political",-0.146692617455332,0.161149323276164,0.0349602439940989,-0.10421298832248,-0.280881591566517
"posed",-0.11633055745977,0.0825954123165552,0.207607035149926,0.0328413853365781,-0.194865525821634
"pouty",-0.00243544039108441,-0.00109568201731321,-0.0641682139399424,0.0145416894169593,-0.0189152164967969
"prankish",-0.0817339619142119,-0.0108518835388344,0.121832609711891,0.289453891184308,0.135729662904857
"prayerful",-0.235166098302076,-0.107023346418825,-0.0678267213194562,-0.158603071578017,0.0547089639871293
"preachy",-0.162248785429615,0.182847001860773,-0.0446624544958925,-0.204780466843569,-0.00854974324176295
"precondemning",0.100329053226058,0.116786722277596,-0.0928204397536384,-0.133361380907139,0.0144644950353987
"predatory",-0.0470954950641171,0.0378521314666288,0.40572063617167,-0.0332518257649879,-0.0575222886823853
"prejudiceless",-0.100136166136977,-0.0734479535604868,-0.214407045029856,0.131065067252069,-0.0985727424785444
"premeditative",0.150064057953316,0.071873896005289,0.240744533879804,-0.321598768823056,-0.289337497657464
"presumptuous",-0.0796350504715095,0.233341536887615,0.303401276950115,-0.0147525877984626,0.0275232212666288
"pretenseful",-0.114138963351149,-0.0991774928348929,0.811194021474778,-0.0199407842347742,-0.0718674487972616
"pretenseless",0.0404239851233973,0.0130591377230136,-0.677011243318682,0.097559517848858,0.133512962339184
"prideless",0.0235930057623304,-0.171993098097728,0.061468610268219,0.0205685532036364,-0.00615514741996674
"prim",-0.100724565089288,-0.281525828599088,0.0211657643317301,-0.460088142728228,-0.0610781807220467
